time,type,price,volume,value,transaction_cost,net_value,holdings_after,cash_after,is_t0_trade,signal_strength,is_forced_adjustment,adjustment_reason,symbol,stock_name
2023-01-16 09:42:00,buy,7.3,14522.821576763536,106016.59751037382,148.42323651452335,-106165.02074688836,95435.68464730294,306698.1511459187,True,2.100000000000007,,,SH600000,浦发银行
2023-01-16 10:11:00,sell,7.35,13139.69571230977,96576.7634854768,135.20746887966754,96441.55601659714,82295.98893499318,403139.70716251584,True,1.8999999999999928,,,SH600000,浦发银行
2023-01-16 15:00:00,sell,7.33,13139.695712309913,96313.96957123166,134.83955739972433,96179.13001383192,69156.29322268326,499318.8371763478,,,True,end_of_day,SH600000,浦发银行
2023-01-17 09:32:00,sell,7.33,12678.653757491931,92934.53204241589,130.1083448593822,92804.42369755649,56477.63946519133,592123.2608739042,True,1.8333333333333333,,,SH600000,浦发银行
2023-01-17 10:29:00,buy,7.29,14215.460273551516,103630.70539419056,145.08298755186678,-103775.78838174244,70693.09973874285,488347.4724921618,True,2.055555555555549,,,SH600000,浦发银行
2023-01-17 15:00:00,sell,7.3,1536.806516059587,11218.687567234983,15.70616259412898,11202.981404640856,69156.29322268326,499550.4538968026,,,True,end_of_day,SH600000,浦发银行
2023-01-18 09:32:00,sell,7.32,14983.863531581444,109681.88105117618,153.55463347164667,109528.32641770452,54172.42969110182,609078.7803145072,True,2.1666666666666767,,,SH600000,浦发银行
2023-01-18 10:34:00,buy,7.28,14983.86353158124,109082.52650991142,152.715537113876,-109235.2420470253,69156.29322268306,499843.5382674819,True,2.166666666666647,,,SH600000,浦发银行
2023-01-19 09:29:00,sell,7.31,13337.285121517412,97495.55423829229,136.4937759336092,97359.06046235868,55819.00810116565,597202.5987298406,True,1.9285714285714175,,,SH600000,浦发银行
2023-01-19 09:55:00,buy,7.27,15313.179213594203,111326.81288282984,155.8575380359618,-111482.67042086582,71132.18731475985,485719.9283089748,True,2.214285714285721,,,SH600000,浦发银行
2023-01-19 15:00:00,sell,7.33,1975.894092076589,14483.303694921398,20.27662517288996,14463.027069748508,69156.29322268326,500182.9553787233,,,True,end_of_day,SH600000,浦发银行
2023-01-20 09:29:00,buy,7.34,8990.318118948875,65988.93499308474,92.38450899031864,-66081.31950207506,78146.61134163215,434101.6358766482,True,1.3000000000000071,,,SH600000,浦发银行
2023-01-20 15:00:00,sell,7.36,8990.318118948882,66168.74135546378,92.63623789764928,66076.10511756613,69156.29322268326,500177.7409942144,,,True,end_of_day,SH600000,浦发银行
2023-01-30 09:34:00,sell,7.41,13831.25864453673,102489.62655601716,143.48547717842405,102346.14107883874,55325.03457814653,602523.8820730532,True,2.000000000000011,,,SH600000,浦发银行
2023-01-30 15:00:00,buy,7.4,13831.258644536734,102351.31396957184,143.29183955740058,-102494.60580912924,69156.29322268326,500029.2762639239,,,True,end_of_day,SH600000,浦发银行
2023-01-31 09:31:00,buy,7.41,10373.44398340249,76867.21991701245,107.61410788381744,-76974.83402489626,79529.73720608576,423054.4422390277,True,1.5,,,SH600000,浦发银行
2023-01-31 13:26:00,buy,7.38,15560.165975103771,114834.02489626584,160.76763485477218,-114994.79253112062,95089.90318118953,308059.649707907,True,2.2500000000000053,,,SH600000,浦发银行
2023-01-31 15:00:00,sell,7.37,25933.609958506266,191130.70539419117,267.5829875518676,190863.12240663928,69156.29322268326,498922.7721145463,,,True,end_of_day,SH600000,浦发银行
2023-02-01 09:34:00,sell,7.38,13337.285121517412,98429.1641967985,137.8008298755179,98291.363366923,55819.00810116585,597214.1354814692,True,1.9285714285714175,,,SH600000,浦发银行
2023-02-01 10:55:00,buy,7.34,15313.179213594203,112398.73542778144,157.358229598894,-112556.09365738032,71132.18731476006,484658.0418240889,True,2.214285714285721,,,SH600000,浦发银行
2023-02-01 15:00:00,sell,7.36,1975.8940920767927,14542.580517685195,20.359612724759277,14522.220904960435,69156.29322268326,499180.2627290493,,,True,end_of_day,SH600000,浦发银行
2023-02-02 09:31:00,buy,7.36,10373.44398340249,76348.54771784233,106.88796680497926,-76455.43568464731,79529.73720608576,422724.827044402,True,1.5,,,SH600000,浦发银行
2023-02-02 09:49:00,buy,7.33,15560.165975103771,114056.01659751066,159.67842323651493,-114215.69502074718,95089.90318118953,308509.1320236548,True,2.2500000000000053,,,SH600000,浦发银行
2023-02-02 14:02:00,sell,7.37,12102.351313969531,89194.32918395546,124.87206085753763,89069.45712309792,82987.55186722,397578.5891467527,True,1.7499999999999944,,,SH600000,浦发银行
2023-02-02 15:00:00,sell,7.36,13831.258644536734,101798.06362379037,142.5172890733065,101655.54633471706,69156.29322268326,499234.1354814698,,,True,end_of_day,SH600000,浦发银行
2023-02-03 09:30:00,sell,7.35,15752.266789611096,115779.16090364156,162.09082526509818,115617.07007837643,53404.02643307217,614851.2055598462,True,2.2777777777777644,,,SH600000,浦发银行
2023-02-03 09:36:00,sell,7.32,11141.84724143235,81558.3218072848,114.18165053019872,81444.1401567546,42262.17919163982,696295.3457166009,True,1.6111111111111176,,,SH600000,浦发银行
2023-02-03 10:47:00,buy,7.28,15752.266789611096,114676.5022283688,160.5471031197163,-114837.04933148852,58014.44598125092,581458.2963851123,True,2.2777777777777644,,,SH600000,浦发银行
2023-02-03 15:00:00,buy,7.27,11141.847241432348,81001.22944521316,113.40172122329842,-81114.63116643646,69156.29322268326,500343.6652186759,,,True,end_of_day,SH600000,浦发银行
2023-02-06 09:31:00,buy,7.24,11361.391029440798,82256.47105315138,115.15905947441192,-82371.63011262579,80517.68425212406,417972.0351060501,True,1.6428571428571392,,,SH600000,浦发银行
2023-02-06 11:24:00,buy,7.21,17289.07330567082,124654.2185338866,174.51590594744124,-124828.73443983404,97806.75755779487,293143.30066621606,True,2.5,,,SH600000,浦发银行
2023-02-06 15:00:00,sell,7.25,11361.391029440798,82370.08496344578,115.3181189488241,82254.76684449696,86445.36652835409,375398.067510713,True,1.6428571428571392,,,SH600000,浦发银行
2023-02-06 15:00:00,sell,7.25,17289.073305670827,125345.78146611348,175.48409405255887,125170.29737206092,69156.29322268326,500568.364882774,,,True,end_of_day,SH600000,浦发银行
2023-02-07 09:32:00,sell,7.26,14522.821576763536,105435.68464730328,147.6099585062246,105288.07468879706,54633.47164591972,605856.4395715711,True,2.100000000000007,,,SH600000,浦发银行
2023-02-07 15:00:00,buy,7.24,14522.82157676354,105145.22821576805,147.20331950207526,-105292.43153527012,69156.29322268326,500564.00803630095,,,True,end_of_day,SH600000,浦发银行
2023-02-08 09:31:00,buy,7.24,8990.318118948973,65089.903181190566,91.1258644536668,-65181.02904564423,78146.61134163223,435382.97899065673,True,1.3000000000000214,,,SH600000,浦发银行
2023-02-08 15:00:00,sell,7.23,8990.31811894897,65000.000000001055,91.00000000000148,64909.000000001055,69156.29322268326,500291.9789906578,,,True,end_of_day,SH600000,浦发银行
2023-02-09 09:31:00,buy,7.23,14983.86353158124,108333.33333333235,151.66666666666532,-108484.99999999904,84140.1567542645,391806.9789906588,True,2.166666666666647,,,SH600000,浦发银行
2023-02-09 10:27:00,sell,7.27,14983.86353158124,108932.6878745956,152.50576302443383,108780.18211157116,69156.29322268326,500587.16110223,True,2.166666666666647,,,SH600000,浦发银行
2023-02-10 09:28:00,sell,7.25,11756.569847856254,85235.13139695783,119.32918395574096,85115.8022130021,57399.72337482701,585702.9633152321,True,1.7000000000000142,,,SH600000,浦发银行
2023-02-10 15:00:00,buy,7.24,11756.569847856255,85117.56569847929,119.164591977871,-85236.73029045716,69156.29322268326,500466.2330247749,,,True,end_of_day,SH600000,浦发银行
2023-02-13 09:28:00,sell,7.22,10373.44398340249,74896.26556016598,104.85477178423236,74791.41078838175,58782.849239280775,575257.6438131566,True,1.5,,,SH600000,浦发银行
2023-02-13 11:01:00,sell,7.25,15560.165975103771,112811.20331950235,157.9356846473033,112653.26763485504,43222.683264177,687910.9114480116,True,2.2500000000000053,,,SH600000,浦发银行
2023-02-13 15:00:00,buy,7.23,25933.609958506266,187500.0000000003,262.5000000000004,-187762.5000000003,69156.29322268326,500148.41144801135,,,True,end_of_day,SH600000,浦发银行
2023-02-14 09:31:00,sell,7.24,10373.443983402643,75103.73443983514,105.1452282157692,74998.58921161937,58782.84923928062,575147.0006596308,True,1.5000000000000222,,,SH600000,浦发银行
2023-02-14 15:00:00,buy,7.24,10373.443983402642,75103.73443983513,105.14522821576918,-75208.8796680509,69156.29322268326,499938.12099157984,,,True,end_of_day,SH600000,浦发银行
2023-02-15 09:31:00,sell,7.23,11361.391029440898,82142.8571428577,115.00000000000078,82027.8571428577,57794.90219324237,581965.9781344376,True,1.6428571428571537,,,SH600000,浦发银行
2023-02-15 15:00:00,buy,7.2,11361.3910294409,81802.01541197448,114.52282157676429,-81916.53823355125,69156.29322268326,500049.4399008863,,,True,end_of_day,SH600000,浦发银行
2023-02-16 09:28:00,buy,7.21,12102.351313969531,87257.95297372034,122.16113416320847,-87380.11410788355,81258.64453665279,412669.3257930028,True,1.7499999999999944,,,SH600000,浦发银行
2023-02-16 10:36:00,sell,7.25,15560.165975103771,112811.20331950235,157.9356846473033,112653.26763485504,65698.47856154901,525322.5934278578,True,2.2500000000000053,,,SH600000,浦发银行
2023-02-16 15:00:00,buy,7.19,3457.8146611342527,24861.68741355528,34.80636237897739,-24896.493775934257,69156.29322268326,500426.0996519236,,,True,end_of_day,SH600000,浦发银行
2023-02-17 09:31:00,sell,7.2,14215.460273551622,102351.31396957168,143.29183955740035,102208.02213001427,54940.83294913164,602634.1217819379,True,2.055555555555564,,,SH600000,浦发银行
2023-02-17 14:24:00,sell,7.17,9605.040725372692,68868.1420009222,96.41539880129108,68771.72660212092,45335.79222375895,671405.8483840588,True,1.388888888888891,,,SH600000,浦发银行
2023-02-17 15:00:00,buy,7.13,23820.50099892431,169840.17212233035,237.7762409712625,-170077.9483633016,69156.29322268326,501327.9000207572,,,True,end_of_day,SH600000,浦发银行
2023-02-20 09:34:00,buy,7.16,14325.232167555789,102568.66231969943,143.59612724757923,-102712.25844694705,83481.52539023905,398615.6415738102,True,2.0714285714285667,,,SH600000,浦发银行
2023-02-20 09:57:00,buy,7.19,11361.39102944076,81688.40150167908,114.3637621023507,-81802.76526378143,94842.91641967982,316812.8763100288,True,1.642857142857134,,,SH600000,浦发银行
2023-02-20 13:51:00,sell,7.23,13337.285121517563,96428.571428572,135.00000000000077,96293.571428572,81505.63129816226,413106.4477386008,True,1.9285714285714397,,,SH600000,浦发银行
2023-02-20 14:25:00,sell,7.26,16301.126259632503,118346.17664493198,165.68464730290478,118180.49199762908,65204.50503852976,531286.9397362298,True,2.35714285714286,,,SH600000,浦发银行
2023-02-20 15:00:00,buy,7.26,3951.7881841535054,28689.98221695445,40.16597510373623,-28730.148192058183,69156.29322268326,502556.7915441716,,,True,end_of_day,SH600000,浦发银行
2023-02-21 09:31:00,buy,7.24,13831.258644536578,100138.31258644482,140.19363762102276,-100278.50622406584,82987.55186721984,402278.2853201058,True,1.999999999999989,,,SH600000,浦发银行
2023-02-21 09:38:00,sell,7.28,13831.25864453673,100691.5629322274,140.96818810511837,100550.59474412228,69156.2932226831,502828.8800642281,True,2.000000000000011,,,SH600000,浦发银行
2023-02-22 09:29:00,sell,7.28,14522.821576763536,105726.14107883855,148.01659751037397,105578.12448132818,54633.47164591956,608407.0045455563,True,2.100000000000007,,,SH600000,浦发银行
2023-02-22 15:00:00,buy,7.24,14522.8215767637,105145.2282157692,147.20331950207688,-105292.43153527127,69156.29322268326,503114.573010285,,,True,end_of_day,SH600000,浦发银行
2023-02-23 09:29:00,buy,7.25,11756.569847856254,85235.13139695783,119.32918395574096,-85354.46058091357,80912.86307053952,417760.1124293714,True,1.7000000000000142,,,SH600000,浦发银行
2023-02-23 15:00:00,sell,7.23,11756.569847856255,85000.00000000073,119.00000000000102,84881.00000000073,69156.29322268326,502641.11242937215,,,True,end_of_day,SH600000,浦发银行
2023-02-24 09:29:00,sell,7.22,11361.391029440798,82029.24323256256,114.84094052558758,81914.40229203698,57794.90219324247,584555.5147214092,True,1.6428571428571392,,,SH600000,浦发银行
2023-02-24 11:09:00,buy,7.18,17289.07330567082,124135.54633471648,173.78976486860307,-124309.33609958508,75083.97549891329,460246.1786218241,True,2.5,,,SH600000,浦发银行
2023-02-24 15:00:00,sell,7.18,5927.682276230029,42560.75874333161,59.58506224066425,42501.17368109094,69156.29322268326,502747.3523029151,,,True,end_of_day,SH600000,浦发银行
2023-02-27 09:38:00,buy,7.18,15905.947441217182,114204.70262793936,159.8865836791151,-114364.58921161848,85062.24066390045,388382.7630912966,True,2.3000000000000043,,,SH600000,浦发银行
2023-02-27 15:00:00,sell,7.16,15905.947441217184,113886.58367911504,159.44121715076105,113727.14246196428,69156.29322268326,502109.9055532609,,,True,end_of_day,SH600000,浦发银行
2023-02-28 09:32:00,sell,7.18,12678.653757491866,91032.7339787916,127.44582757030824,90905.28815122128,56477.6394651914,593015.1937044822,True,1.8333333333333235,,,SH600000,浦发银行
2023-02-28 13:49:00,buy,7.14,17289.07330567082,123443.98340248964,172.8215767634855,-123616.80497925312,73766.71277086221,469398.3887252291,True,2.5,,,SH600000,浦发银行
2023-02-28 15:00:00,sell,7.18,4610.41954817895,33102.81235592486,46.34393729829481,33056.468418626566,69156.29322268326,502454.85714385565,,,True,end_of_day,SH600000,浦发银行
2023-03-01 09:35:00,sell,7.21,9744.750408650834,70259.65044637251,98.36351062492152,70161.28693574759,59411.54281403243,572616.1440796033,True,1.4090909090909105,,,SH600000,浦发银行
2023-03-01 10:02:00,sell,7.24,13516.91185716088,97862.4418458448,137.00741858418272,97725.4344272606,45894.63095687155,670341.5785068639,True,1.9545454545454632,,,SH600000,浦发银行
2023-03-01 15:00:00,buy,7.26,23261.662265811712,168879.66804979302,236.43153526971025,-169116.09958506274,69156.29322268326,501225.4789218012,,,True,end_of_day,SH600000,浦发银行
2023-03-02 09:36:00,buy,7.26,10373.443983402592,75311.20331950282,105.43568464730394,-75416.63900415013,79529.73720608586,425808.8399176511,True,1.5000000000000149,,,SH600000,浦发银行
2023-03-02 15:00:00,sell,7.27,10373.443983402598,75414.93775933688,105.58091286307165,75309.35684647382,69156.29322268326,501118.1967641249,,,True,end_of_day,SH600000,浦发银行
2023-03-03 09:32:00,buy,7.28,14522.82157676344,105726.14107883784,148.01659751037295,-105874.15767634822,83679.1147994467,395244.0390877767,True,2.099999999999993,,,SH600000,浦发银行
2023-03-03 13:14:00,buy,7.31,10373.443983402552,75829.87551867265,106.1618257261417,-75936.03734439879,94052.55878284926,319308.0017433779,True,1.5000000000000089,,,SH600000,浦发银行
2023-03-03 14:18:00,sell,7.35,15905.947441217066,116908.71369294544,163.6721991701236,116745.04149377532,78146.61134163219,436053.0432371532,True,2.2999999999999874,,,SH600000,浦发银行
2023-03-03 15:00:00,sell,7.35,8990.318118948926,66078.8381742746,92.51037344398443,65986.32780083061,69156.29322268326,502039.3710379838,,,True,end_of_day,SH600000,浦发银行
2023-03-06 09:33:00,sell,7.36,14983.863531581444,110281.23559243944,154.3937298294152,110126.84186261002,54172.42969110182,612166.2129005939,True,2.1666666666666767,,,SH600000,浦发银行
2023-03-06 09:47:00,buy,7.32,14983.86353158124,109681.88105117469,153.55463347164454,-109835.43568464632,69156.29322268306,502330.7772159476,True,2.166666666666647,,,SH600000,浦发银行
2023-03-07 09:31:00,buy,7.31,16424.619640387296,120063.96957123114,168.0895573997236,-120232.05912863086,85580.91286307035,382098.7180873167,True,2.3750000000000027,,,SH600000,浦发银行
2023-03-07 09:39:00,buy,7.34,13831.258644536654,101521.43845089903,142.13001383125865,-101663.5684647303,99412.171507607,280435.14962258644,True,2.0,,,SH600000,浦发银行
2023-03-07 10:05:00,sell,7.38,10373.44398340249,76556.01659751037,107.17842323651452,76448.83817427386,89038.72752420451,356883.9877968603,True,1.5,,,SH600000,浦发银行
2023-03-07 10:11:00,sell,7.44,15560.165975103771,115767.63485477208,162.0746887966809,115605.5601659754,73478.56154910073,472489.5479628357,True,2.2500000000000053,,,SH600000,浦发银行
2023-03-07 11:12:00,buy,7.39,11237.897648686014,83048.06362378964,116.26728907330548,-83164.33091286295,84716.45919778675,389325.2170499728,True,1.6249999999999971,,,SH600000,浦发银行
2023-03-07 13:43:00,buy,7.35,12966.804979253133,95306.0165975105,133.4284232365147,-95439.44502074702,97683.26417703988,293885.7720292257,True,1.8750000000000029,,,SH600000,浦发银行
2023-03-07 15:00:00,sell,7.31,28526.970954356613,208532.15767634683,291.9450207468856,208240.2126556,69156.29322268326,502125.9846848256,,,True,end_of_day,SH600000,浦发银行
2023-03-08 09:31:00,buy,7.28,12102.351313969531,88105.11756569821,123.34716459197747,-88228.46473029019,81258.64453665279,413897.5199545354,True,1.7499999999999944,,,SH600000,浦发银行
2023-03-08 15:00:00,sell,7.31,12102.351313969528,88468.18810511724,123.85546334716412,88344.33264177007,69156.29322268326,502241.8525963056,,,True,end_of_day,SH600000,浦发银行
2023-03-09 09:31:00,buy,7.3,11141.84724143229,81335.4848624557,113.869678807438,-81449.35454126315,80298.14046411555,420792.4980550424,True,1.611111111111109,,,SH600000,浦发银行
2023-03-09 11:09:00,buy,7.27,14215.460273551622,103346.39618872027,144.6849546642084,-103491.0811433845,94513.60073766718,317301.4169116579,True,2.055555555555564,,,SH600000,浦发银行
2023-03-09 15:00:00,sell,7.27,25357.307514983917,184347.62563393303,258.08667588750626,184089.5389580455,69156.29322268326,501390.9558697034,,,True,end_of_day,SH600000,浦发银行
2023-03-10 09:28:00,sell,7.24,10780.245708241797,78048.9789276706,109.26857049873884,77939.71035717186,58376.04751444147,579330.6662268753,True,1.5588235294117634,,,SH600000,浦发银行
2023-03-10 11:19:00,buy,7.2,13221.056057277698,95191.60361239944,133.2682450573592,-95324.8718574568,71597.10357171917,484005.79436941847,True,1.9117647058823548,,,SH600000,浦发银行
2023-03-10 14:46:00,buy,7.17,15661.866406313598,112295.5821332685,157.2138149865759,-112452.79594825508,87258.96997803276,371552.9984211634,True,2.264705882352946,,,SH600000,浦发银行
2023-03-10 15:00:00,sell,7.15,18102.6767553495,129434.13880074894,181.2077943210485,129252.9310064279,69156.29322268326,500805.9294275913,,,True,end_of_day,SH600000,浦发银行
2023-03-13 09:32:00,buy,7.05,14983.863531581426,105636.23789764906,147.89073305670868,-105784.12863070576,84140.1567542647,395021.8007968856,True,2.166666666666674,,,SH600000,浦发银行
2023-03-13 11:01:00,buy,7.08,11526.04887044724,81604.42600276646,114.24619640387304,-81718.67219917032,95666.20562471192,313303.12859771523,True,1.6666666666666703,,,SH600000,浦发银行
2023-03-13 15:00:00,sell,7.06,26509.91240202867,187159.9815583224,262.02397418165134,186897.95758414076,69156.29322268326,500201.086181856,,,True,end_of_day,SH600000,浦发银行
2023-03-14 09:30:00,buy,7.07,11237.897648686014,79451.93637621013,111.23271092669418,-79563.16908713682,80394.19087136928,420637.9170947192,True,1.6249999999999971,,,SH600000,浦发银行
2023-03-14 09:35:00,buy,7.04,13831.258644536654,97372.06085753805,136.32088520055328,-97508.3817427386,94225.44951590592,323129.5353519806,True,2.0,,,SH600000,浦发银行
2023-03-14 15:00:00,sell,7.02,25069.156293222662,175985.4771784231,246.37966804979237,175739.0975103733,69156.29322268326,498868.63286235393,,,True,end_of_day,SH600000,浦发银行
2023-03-15 09:34:00,sell,7.08,13831.25864453673,97925.31120332006,137.0954356846481,97788.2157676354,55325.03457814653,596656.8486299893,True,2.000000000000011,,,SH600000,浦发银行
2023-03-15 15:00:00,buy,7.08,13831.258644536734,97925.31120332007,137.0954356846481,-98062.40663900472,69156.29322268326,498594.4419909846,,,True,end_of_day,SH600000,浦发银行
2023-03-16 09:31:00,buy,7.06,16136.468418626122,113923.46703550042,159.4928538497006,-114082.95988935012,85292.7616413094,384511.4821016345,True,2.333333333333337,,,SH600000,浦发银行
2023-03-16 09:45:00,buy,7.09,12678.653757491937,89891.65514061782,125.84831719686494,-90017.50345781469,97971.41539880131,294493.9786438198,True,1.8333333333333333,,,SH600000,浦发银行
2023-03-16 09:51:00,sell,7.13,12678.653757491931,90398.80129091749,126.55832180728449,90272.2429691102,85292.7616413094,384766.22161293,True,1.8333333333333333,,,SH600000,浦发银行
2023-03-16 13:43:00,sell,7.16,16136.468418626122,115537.11387736304,161.75195942830825,115375.36191793472,69156.29322268328,500141.5835308648,True,2.333333333333337,,,SH600000,浦发银行
2023-03-16 14:28:00,buy,7.12,11526.048870447235,82065.46795758433,114.89165514061808,-82180.35961272495,80682.34209313052,417961.2239181398,True,1.6666666666666703,,,SH600000,浦发银行
2023-03-16 15:00:00,sell,7.12,11526.048870447252,82065.46795758443,114.8916551406182,81950.57630244382,69156.29322268326,499911.8002205836,,,True,end_of_day,SH600000,浦发银行
2023-03-17 09:32:00,buy,7.13,13831.258644536629,98616.87413554615,138.06362378976462,-98754.93775933594,82987.5518672199,401156.8624612477,True,1.9999999999999964,,,SH600000,浦发银行
2023-03-17 10:10:00,buy,7.16,10373.443983402542,74273.8589211622,103.98340248962708,-74377.84232365183,93360.99585062244,326779.0201375959,True,1.500000000000007,,,SH600000,浦发银行
2023-03-17 11:11:00,sell,7.2,14983.863531581426,107883.81742738628,151.03734439834076,107732.78008298793,78377.132319041,434511.8002205838,True,2.166666666666674,,,SH600000,浦发银行
2023-03-17 14:23:00,buy,7.13,13831.258644536629,98616.87413554615,138.06362378976462,-98754.93775933594,92208.39096357764,335756.86246124783,True,1.9999999999999964,,,SH600000,浦发银行
2023-03-17 15:00:00,sell,7.11,23052.097740894373,163900.414937759,229.46058091286255,163670.95435684614,69156.29322268326,499427.816818094,,,True,end_of_day,SH600000,浦发银行
2023-03-20 09:33:00,sell,7.18,12678.653757491931,91032.73397879208,127.44582757030892,90905.28815122176,56477.63946519133,590333.1049693158,True,1.8333333333333333,,,SH600000,浦发银行
2023-03-20 10:01:00,sell,7.21,16136.468418626122,116343.93729829436,162.88151221761208,116181.05578607671,40341.17104656521,706514.1607553925,True,2.333333333333337,,,SH600000,浦发银行
2023-03-20 10:38:00,buy,7.17,9220.839096357744,66113.41632088502,92.55878284923904,-66205.97510373426,49562.01014292296,640308.1856516582,True,1.3333333333333297,,,SH600000,浦发银行
